month,year,day,date_description,name,city,country,kind,latitude,longitude,event_date
2,2016,**,February 2016,Gyeonggi International Half Marathon,Gyeonggi,South Korea,H,37.413799,127.518299
3,2016,6,March 2016,Treviso Marathon 1.3,Treviso,Italy,M,45.666889,12.243043
3,2016,6,March 2016,Semi Marathon de Paris,Paris,France,H,48.856614,2.352221
3,2016,6,March 2016,Sihanoukville International Half Marathon,Sihanoukville,Cambodia,H,10.625301,103.523396
3,2016,6,March 2016,Nafplio Marathon,Nafplio,Greece,M/H,37.567317,22.801553
3,2016,6,March 2016,Lake Biwa Mainichi Marathon,Otsu,Japan,M,35.017892,135.854607
3,2016,6,March 2016,9th Lake Maggiore Half Marathon,Lake Maggiore,Italy,H,45.967621,8.653258
3,2016,12,March 2016,Antarctica Marathon & Half,Antarctia,Antarctica,M/H,-61.988193,-58.019604
3,2016,12,March 2016,Rock 'n' Roll DC Marathon & Half Marathon,Washington DC,USA,M/H,38.907192,-77.036870
3,2016,13,March 2016,Nagoya Women's Marathon,Nagoya,Japan,M,35.181446,136.906397
3,2016,13,March 2016,Gran Maraton Mexiquense,Metepec,Mexico,M,19.252886,-99.598550
3,2016,13,March 2016,Zurich Marato De Barcelona,Barcelona,Spain,M,41.385063,2.173403
3,2016,13,March 2016,Runatolia Marathon (Half +10km),Antalya,Turkey,M/H/R,36.896890,30.713323
3,2016,13,March 2016,Zurich Marathon de Sevilla,Sevilla,Spain,M,37.389092,-5.984458
3,2016,13,March 2016,ASTA 10km Internationale de Taroudant,Taroudant,Morocco,R,30.472712,-8.874876
3,2016,17,March 2016,9th Lake Balaton Supermarathon,Siofok,Hungary,H,46.909060,18.074623
3,2016,18,March 2016,Jerusalem Marathon & Half and 10k,Jerusalem,Israel,M/H/R,31.768319,35.213709
3,2016,20,March 2016,ASICS Maraton de San Jose,San Jose,Costa Rica,M/H/R,9.928069,-84.090724
3,2016,20,March 2016,EDP Lisbon Half Marathon,Lisbon,Portugal,H,38.722252,-9.139336
3,2016,20,March 2016,Standard Chartered Stanley Marathon,Stanley,Falkland Islands,M,-51.697712,-57.851662
3,2016,20,March 2016,Seoul International Marathon,Seoul,South Korea,M,37.566535,126.977969
3,2016,25,March 2016,Old Mutual Two Oceans Marathon,Cape Town,South Africa,U,-33.924868,18.424055
3,2016,6,March 2016,Maraton Internacional Lala,Torreon,Mexico,M,25.542844,-103.406786
3,2016,**,March 2016,World's Best 10K Race,San Juan,Puerto Rico,R,18.466333,-66.105721
3,2016,**,March 2016,New Taipei City Wan Jin Shi Marathon,Taipei,Taiwan,M/H/R,25.032969,121.565417
